51.33689839572207, 0.38367346938775504
99.46524064171126, 0.4489795918367343
150.8021390374331, 0.5061224489795917
198.93048128342252, 0.5551020408163265
247.05882352941194, 0.6081632653061222
295.1871657754011, 0.6326530612244896
349.73262032085586, 0.6734693877551019
397.86096256684505, 0.7061224489795916
449.19786096256666, 0.7224489795918365
500.53475935828874, 0.7428571428571427
545.4545454545455, 0.7673469387755101
600, 0.7959183673469385
696.2566844919784, 0.8122448979591834
798.9304812834225, 0.8285714285714283
895.1871657754014, 0.8326530612244896
997.8609625668446, 0.8408163265306119
1097.3262032085563, 0.8448979591836732
1196.7914438502676, 0.857142857142857
