0.16415868673050937,0.00000000000000000
29.0560875512995840,0.00000000000000000
37.0998632010943940,0.25684931506849296
41.6963064295485700,2.73972602739726060
43.6662106703146400,6.93493150684931700
45.1436388508891900,11.7294520547945210
47.4418604651162800,16.4383561643835630
51.2175102599179300,20.5479452054794500
56.1422708618331100,22.6027397260274000
64.3502051983584100,23.6301369863013730
75.5129958960328300,23.8013698630137000
87.9890560875512900,23.2876712328767100
101.778385772913820,22.6883561643835630
118.850889192886460,22.0034246575342460
